IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160278719,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,04/03/2016 12:00:00 AM,22:00,MISSION,NONE,4000 Block of 25TH ST,-122.430635054089,37.7499506207926,"(37.7499506207926, -122.430635054089)",16027871905013
160278753,MISSING PERSON,FOUND PERSON,Monday,04/04/2016 12:00:00 AM,18:00,INGLESIDE,NONE,700 Block of FRANCE AV,-122.432309914406,37.7172115624449,"(37.7172115624449, -122.432309914406)",16027875375000
160139020,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Tuesday,02/16/2016 12:00:00 AM,13:54,MISSION,"ARREST, BOOKED",1200 Block of 15TH ST,-122.413034080471,37.7667928554141,"(37.7667928554141, -122.413034080471)",16013902019090
160139020,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,02/16/2016 12:00:00 AM,13:54,MISSION,"ARREST, BOOKED",1200 Block of 15TH ST,-122.413034080471,37.7667928554141,"(37.7667928554141, -122.413034080471)",16013902028150
160243740,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,03/23/2016 12:00:00 AM,22:25,PARK,NONE,1500 Block of HAIGHT ST,-122.447783070559,37.7699549503465,"(37.7699549503465, -122.447783070559)",16024374006304
160243756,ASSAULT,BATTERY,Wednesday,03/23/2016 12:00:00 AM,15:41,SOUTHERN,NONE,MARKET ST / 7TH ST,-122.412515341356,37.7804777480508,"(37.7804777480508, -122.412515341356)",16024375604134
160278775,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,04/04/2016 12:00:00 AM,08:30,NORTHERN,NONE,0 Block of CHURCH ST,-122.429110027872,37.7698988323411,"(37.7698988323411, -122.429110027872)",16027877505013
160278781,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/04/2016 12:00:00 AM,19:43,MISSION,NONE,2300 Block of 16TH ST,-122.409529913278,37.7657184395282,"(37.7657184395282, -122.409529913278)",16027878106244
160278797,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,03/29/2016 12:00:00 AM,18:00,SOUTHERN,NONE,0 Block of 9TH ST,-122.415740127984,37.7771309690233,"(37.7771309690233, -122.415740127984)",16027879706304
160278800,ASSAULT,BATTERY,Monday,04/04/2016 12:00:00 AM,21:35,TARAVAL,NONE,BROTHERHOOD WAY / ARCH ST,-122.467070918344,37.7124224621133,"(37.7124224621133, -122.467070918344)",16027880004134
160139274,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Tuesday,02/16/2016 12:00:00 AM,14:49,CENTRAL,JUVENILE BOOKED,1200 Block of BATTERY ST,-122.401820595126,37.802792661178,"(37.802792661178, -122.401820595126)",16013927405014
160139280,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,02/16/2016 12:00:00 AM,15:05,PARK,NONE,TWINPEAKS BL / CLAYTON ST,-122.446434498518,37.7610072306466,"(37.7610072306466, -122.446434498518)",16013928006244
160139296,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,02/15/2016 12:00:00 AM,18:00,NORTHERN,NONE,POST ST / LAGUNA ST,-122.428151140162,37.7857828233879,"(37.7857828233879, -122.428151140162)",16013929606244
160139309,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,02/16/2016 12:00:00 AM,13:50,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.426955631709,37.769247063207,"(37.769247063207, -122.426955631709)",16013930906362
160139315,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/16/2016 12:00:00 AM,15:00,INGLESIDE,NONE,3200 Block of SAN BRUNO AV,-122.400938602905,37.7209570165319,"(37.7209570165319, -122.400938602905)",16013931507021
160278866,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,04/04/2016 12:00:00 AM,23:15,SOUTHERN,"ARREST, BOOKED",MISSION ST / 5TH ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",16027886665016
160278872,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,04/05/2016 12:00:00 AM,23:11,INGLESIDE,NONE,700 Block of SUNNYDALE AV,-122.409097425845,37.7100309962416,"(37.7100309962416, -122.409097425845)",16027887264020
160278888,NON-CRIMINAL,AIDED CASE,Monday,04/04/2016 12:00:00 AM,22:55,MISSION,NONE,3200 Block of 25TH ST,-122.415289237267,37.7507653298508,"(37.7507653298508, -122.415289237267)",16027888851040
160278894,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/04/2016 12:00:00 AM,18:30,CENTRAL,NONE,BATTERY ST / CALIFORNIA ST,-122.399962950879,37.7932093101245,"(37.7932093101245, -122.399962950879)",16027889406244
160278907,NON-CRIMINAL,FOUND PROPERTY,Monday,04/04/2016 12:00:00 AM,19:30,TARAVAL,NONE,1000 Block of OCEAN AV,-122.453592242997,37.7234317152293,"(37.7234317152293, -122.453592242997)",16027890772000
160278941,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,04/04/2016 12:00:00 AM,23:45,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",16027894164085
160278957,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Monday,04/04/2016 12:00:00 AM,23:16,MISSION,"ARREST, BOOKED",2900 Block of 19TH ST,-122.411346390261,37.7604595002625,"(37.7604595002625, -122.411346390261)",16027895711012
160278957,OTHER OFFENSES,FAILURE TO REGISTER AS SEX OFFENDER,Monday,04/04/2016 12:00:00 AM,23:16,MISSION,"ARREST, BOOKED",2900 Block of 19TH ST,-122.411346390261,37.7604595002625,"(37.7604595002625, -122.411346390261)",16027895714020
160278957,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Monday,04/04/2016 12:00:00 AM,23:16,MISSION,"ARREST, BOOKED",2900 Block of 19TH ST,-122.411346390261,37.7604595002625,"(37.7604595002625, -122.411346390261)",16027895727130
160278963,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,04/04/2016 12:00:00 AM,23:18,SOUTHERN,NONE,0 Block of MINT ST,-122.407829844146,37.7826402567843,"(37.7826402567843, -122.407829844146)",16027896364020
160278979,OTHER OFFENSES,RESISTING ARREST,Monday,04/04/2016 12:00:00 AM,21:14,BAYVIEW,"ARREST, BOOKED",SILVER AV / SAN BRUNO AV,-122.405610268222,37.732438864982,"(37.732438864982, -122.405610268222)",16027897927170
160278985,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,04/04/2016 12:00:00 AM,23:38,NORTHERN,NONE,900 Block of BUCHANAN ST,-122.428317163038,37.7786014452645,"(37.7786014452645, -122.428317163038)",16027898564020
160321211,NON-CRIMINAL,LOST PROPERTY,Monday,04/18/2016 12:00:00 AM,10:10,PARK,NONE,SCOTT ST / GEARY BL,-122.437850882558,37.7837174333803,"(37.7837174333803, -122.437850882558)",16032121171000
160279052,ASSAULT,BATTERY WITH SERIOUS INJURIES,Tuesday,04/05/2016 12:00:00 AM,01:30,SOUTHERN,NONE,700 Block of MARKET ST,-122.403919148357,37.7871160984672,"(37.7871160984672, -122.403919148357)",16027905204136
160279068,TRESPASS,TRESPASSING,Tuesday,04/05/2016 12:00:00 AM,01:33,SOUTHERN,"ARREST, BOOKED",400 Block of BRANNAN ST,-122.395023267857,37.7794406451837,"(37.7794406451837, -122.395023267857)",16027906827195
160279074,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/04/2016 12:00:00 AM,00:01,PARK,NONE,FULTON ST / SHRADER ST,-122.453005481592,37.7749711034094,"(37.7749711034094, -122.453005481592)",16027907406244
160279080,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,04/05/2016 12:00:00 AM,01:26,MISSION,"ARREST, BOOKED",0 Block of POND ST,-122.432270774898,37.7634743767898,"(37.7634743767898, -122.432270774898)",16027908062050
160279096,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,04/05/2016 12:00:00 AM,02:28,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / TURK ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)",16027909665016
160279109,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Monday,04/04/2016 12:00:00 AM,08:00,BAYVIEW,NONE,300 Block of BRIDGEVIEW DR,-122.398697937089,37.7325875932773,"(37.7325875932773, -122.398697937089)",16027910905083
160279115,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,04/05/2016 12:00:00 AM,02:08,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.40409466245,37.7872560927993,"(37.7872560927993, -122.40409466245)",16027911562050
160279115,WARRANTS,WARRANT ARREST,Tuesday,04/05/2016 12:00:00 AM,02:08,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.40409466245,37.7872560927993,"(37.7872560927993, -122.40409466245)",16027911563010
160279234,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,03/24/2016 12:00:00 AM,17:23,BAYVIEW,NONE,2500 Block of SAN BRUNO AV,-122.404280402051,37.7294531060335,"(37.7294531060335, -122.404280402051)",16027923404013
160839145,WEAPON LAWS,POSS OF TEAR GAS WEAPON,Friday,10/14/2016 12:00:00 AM,18:40,SOUTHERN,"ARREST, BOOKED",8TH ST / TEHAMA ST,-122.411072715583,37.7757929393202,"(37.7757929393202, -122.411072715583)",16083914512130
160243875,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Wednesday,03/23/2016 12:00:00 AM,22:40,NORTHERN,NONE,800 Block of ELLIS ST,-122.420212775999,37.7839789136387,"(37.7839789136387, -122.420212775999)",16024387528100
160279472,FRAUD,"ACCESS CARD INFORMATION, THEFT OF",Thursday,03/24/2016 12:00:00 AM,09:00,MISSION,NONE,2000 Block of MISSION ST,-122.419520367886,37.764228935718,"(37.764228935718, -122.419520367886)",16027947209164
160279488,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,04/04/2016 12:00:00 AM,18:00,NORTHERN,NONE,1600 Block of UNION ST,-122.426473957204,37.798291291684,"(37.798291291684, -122.426473957204)",16027948864070
160279494,OTHER OFFENSES,PHONE CALLS IN VIOLATION OF DV COURT ORDER,Tuesday,04/05/2016 12:00:00 AM,07:30,CENTRAL,NONE,100 Block of SUTTER ST,-122.40271197324,37.7900283997728,"(37.7900283997728, -122.40271197324)",16027949415153
160279494,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,04/05/2016 12:00:00 AM,07:30,CENTRAL,NONE,100 Block of SUTTER ST,-122.40271197324,37.7900283997728,"(37.7900283997728, -122.40271197324)",16027949415200
160279507,NON-CRIMINAL,FOUND PROPERTY,Monday,03/28/2016 12:00:00 AM,19:00,MISSION,NONE,3900 Block of CESAR CHAVEZ ST,-122.428173958785,37.747574129818,"(37.747574129818, -122.428173958785)",16027950772000
160279513,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Monday,04/04/2016 12:00:00 AM,20:30,SOUTHERN,NONE,6TH ST / HOWARD ST,-122.407163046954,37.7797376338991,"(37.7797376338991, -122.407163046954)",16027951304014
160279529,TRESPASS,TRESPASSING,Tuesday,04/05/2016 12:00:00 AM,08:54,SOUTHERN,"ARREST, BOOKED",0 Block of NEWMONTGOMERY ST,-122.401817240144,37.788440503956,"(37.788440503956, -122.401817240144)",16027952927195
160279632,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,04/04/2016 12:00:00 AM,19:00,INGLESIDE,NONE,100 Block of STAPLES AV,-122.445446458969,37.7291432281367,"(37.7291432281367, -122.445446458969)",16027963271010
160279648,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,04/05/2016 12:00:00 AM,10:00,CENTRAL,"ARREST, BOOKED",UNION ST / MONTGOMERY ST,-122.40443176544,37.801037292235,"(37.801037292235, -122.40443176544)",16027964865010
160279648,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,04/05/2016 12:00:00 AM,10:00,CENTRAL,"ARREST, BOOKED",UNION ST / MONTGOMERY ST,-122.40443176544,37.801037292235,"(37.801037292235, -122.40443176544)",16027964865015
160279654,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,04/05/2016 12:00:00 AM,02:00,TARAVAL,UNFOUNDED,QUINTARA ST / 22ND AV,-122.479293683101,37.7485024705607,"(37.7485024705607, -122.479293683101)",16027965407021
160279660,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,04/05/2016 12:00:00 AM,08:00,INGLESIDE,NONE,0 Block of PHELAN AV,-122.452289660492,37.7256933575703,"(37.7256933575703, -122.452289660492)",16027966006243
160279676,MISSING PERSON,MISSING ADULT,Monday,04/04/2016 12:00:00 AM,09:30,NORTHERN,NONE,0 Block of OAK ST,-122.420188747323,37.7753796573025,"(37.7753796573025, -122.420188747323)",16027967674000
160279682,VEHICLE THEFT,STOLEN TRUCK,Monday,04/04/2016 12:00:00 AM,22:00,BAYVIEW,NONE,100 Block of HELENA ST,-122.404226475419,37.7365100353479,"(37.7365100353479, -122.404226475419)",16027968207025
160279698,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Tuesday,04/05/2016 12:00:00 AM,10:25,NORTHERN,NONE,2000 Block of FILLMORE ST,-122.433813580387,37.7884287785616,"(37.7884287785616, -122.433813580387)",16027969806364
160279739,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,04/04/2016 12:00:00 AM,20:00,PARK,NONE,0 Block of RIVOLI ST,-122.448646088091,37.7626561504939,"(37.7626561504939, -122.448646088091)",16027973907021
160279745,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,04/05/2016 12:00:00 AM,09:58,MISSION,"ARREST, BOOKED",3900 Block of 18TH ST,-122.431710082584,37.7611418813327,"(37.7611418813327, -122.431710082584)",16027974516710
160279864,NON-CRIMINAL,FOUND PROPERTY,Tuesday,04/05/2016 12:00:00 AM,11:41,MISSION,NONE,400 Block of CASTRO ST,-122.435150099812,37.7617597243598,"(37.7617597243598, -122.435150099812)",16027986472000
160279870,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,04/05/2016 12:00:00 AM,08:43,BAYVIEW,NONE,400 Block of ILLINOIS ST,-122.387970307057,37.7656605700533,"(37.7656605700533, -122.387970307057)",16027987006244
160279886,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Tuesday,04/05/2016 12:00:00 AM,05:50,PARK,NONE,400 Block of UPPER TR,-122.44601654715,37.762760426558,"(37.762760426558, -122.44601654715)",16027988605151
160279892,VEHICLE THEFT,STOLEN TRUCK,Monday,04/04/2016 12:00:00 AM,19:00,MISSION,NONE,3800 Block of 23RD ST,-122.427869061622,37.7532195763293,"(37.7532195763293, -122.427869061622)",16027989207025
160840619,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,10/15/2016 12:00:00 AM,11:30,MISSION,NONE,1200 Block of TREAT AV,-122.412692441179,37.7501577446795,"(37.7501577446795, -122.412692441179)",16084061928150
160840625,NON-CRIMINAL,FOUND PROPERTY,Saturday,10/15/2016 12:00:00 AM,10:45,SOUTHERN,NONE,7TH ST / MISSION ST,-122.410939205552,37.7792122590085,"(37.7792122590085, -122.410939205552)",16084062572000
160840631,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,10/15/2016 12:00:00 AM,10:45,BAYVIEW,NONE,4600 Block of 3RD ST,-122.390412132668,37.7360102192532,"(37.7360102192532, -122.390412132668)",16084063115200
160840631,ASSAULT,STALKING,Saturday,10/15/2016 12:00:00 AM,10:45,BAYVIEW,NONE,4600 Block of 3RD ST,-122.390412132668,37.7360102192532,"(37.7360102192532, -122.390412132668)",16084063115201
160280037,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,03/18/2016 12:00:00 AM,21:00,INGLESIDE,NONE,400 Block of 28TH ST,-122.432375194686,37.7448909444398,"(37.7448909444398, -122.432375194686)",16028003706242
160280043,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Tuesday,04/05/2016 12:00:00 AM,05:00,INGLESIDE,NONE,400 Block of ARLINGTON ST,-122.429302522016,37.7352138289885,"(37.7352138289885, -122.429302522016)",16028004306240
160280059,NON-CRIMINAL,FOUND PROPERTY,Tuesday,04/05/2016 12:00:00 AM,11:54,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,"(37.7725405391593, -122.466204667893)",16028005972000
160280065,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,04/04/2016 12:00:00 AM,18:00,CENTRAL,NONE,POWELL ST / JACKSON ST,-122.409900589034,37.795617118662,"(37.795617118662, -122.409900589034)",16028006506243
160280071,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Tuesday,04/05/2016 12:00:00 AM,12:30,CENTRAL,"ARREST, BOOKED",800 Block of GEARY ST,-122.417273344939,37.7861493947594,"(37.7861493947594, -122.417273344939)",16028007116623
160280071,OTHER OFFENSES,RESISTING ARREST,Tuesday,04/05/2016 12:00:00 AM,12:30,CENTRAL,"ARREST, BOOKED",800 Block of GEARY ST,-122.417273344939,37.7861493947594,"(37.7861493947594, -122.417273344939)",16028007127170
160280093,FORGERY/COUNTERFEITING,"CHECKS, POSSESSION WITH INTENT TO PASS",Saturday,01/16/2016 12:00:00 AM,00:01,BAYVIEW,NONE,1400 Block of NEWCOMB AV,-122.386955024216,37.7336917703585,"(37.7336917703585, -122.386955024216)",16028009309040
160280106,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,04/05/2016 12:00:00 AM,12:07,NORTHERN,NONE,POLK ST / FERN ST,-122.420211964949,37.7882225424263,"(37.7882225424263, -122.420211964949)",16028010664020
160280219,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,03/12/2016 12:00:00 AM,01:40,NORTHERN,NONE,1400 Block of LARKIN ST,-122.419199089939,37.7912461027068,"(37.7912461027068, -122.419199089939)",16028021964070
160280225,MISSING PERSON,MISSING ADULT,Tuesday,03/29/2016 12:00:00 AM,03:00,TENDERLOIN,NONE,400 Block of EDDY ST,-122.415088721046,37.7836719564372,"(37.7836719564372, -122.415088721046)",16028022574000
160280225,MISSING PERSON,FOUND PERSON,Tuesday,03/29/2016 12:00:00 AM,03:00,TENDERLOIN,NONE,400 Block of EDDY ST,-122.415088721046,37.7836719564372,"(37.7836719564372, -122.415088721046)",16028022575000
160280231,OTHER OFFENSES,"ANIMAL, WITHOUT PROPER CARE OR ATTENTION",Tuesday,04/05/2016 12:00:00 AM,08:00,SOUTHERN,NONE,7TH ST / NATOMA ST,-122.409939286664,37.7784153777349,"(37.7784153777349, -122.409939286664)",16028023128181
160841190,PROSTITUTION,HUMAN TRAFFICKING,Saturday,10/15/2016 12:00:00 AM,16:03,TARAVAL,"ARREST, BOOKED",2100 Block of JUDAH ST,-122.485038730456,37.7612911364242,"(37.7612911364242, -122.485038730456)",16084119013045
160841190,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Saturday,10/15/2016 12:00:00 AM,16:03,TARAVAL,"ARREST, BOOKED",2100 Block of JUDAH ST,-122.485038730456,37.7612911364242,"(37.7612911364242, -122.485038730456)",16084119013075
160841219,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/14/2016 12:00:00 AM,17:30,NORTHERN,NONE,1600 Block of GEARY BL,-122.429629258891,37.7848966681924,"(37.7848966681924, -122.429629258891)",16084121906244
160841225,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,10/15/2016 12:00:00 AM,12:00,TARAVAL,NONE,1200 Block of TARAVAL ST,-122.479455329571,37.7429394638526,"(37.7429394638526, -122.479455329571)",16084122506303
160280407,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Monday,04/04/2016 12:00:00 AM,17:15,BAYVIEW,NONE,0 Block of BOUTWELL ST,-122.405740307882,37.7374170602909,"(37.7374170602909, -122.405740307882)",16028040728100
160280413,ASSAULT,THREATS AGAINST LIFE,Tuesday,04/05/2016 12:00:00 AM,13:54,MISSION,"ARREST, BOOKED",3400 Block of 21ST ST,-122.424734352113,37.7567393379355,"(37.7567393379355, -122.424734352113)",16028041319057
160280532,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Tuesday,04/05/2016 12:00:00 AM,14:48,PARK,NONE,1200 Block of 4TH AV,-122.460921329608,37.7647436571219,"(37.7647436571219, -122.460921329608)",16028053251041
160280548,WARRANTS,WARRANT ARREST,Tuesday,04/05/2016 12:00:00 AM,14:09,PARK,"ARREST, BOOKED",HAIGHT ST / COLE ST,-122.450709919144,37.7695262270693,"(37.7695262270693, -122.450709919144)",16028054863010
160280576,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,04/05/2016 12:00:00 AM,15:00,BAYVIEW,"ARREST, BOOKED",1700 Block of QUESADA AV,-122.392235600843,37.7339177755227,"(37.7339177755227, -122.392235600843)",16028057665016
160280651,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Tuesday,04/05/2016 12:00:00 AM,14:52,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.410135236377,37.7841889075267,"(37.7841889075267, -122.410135236377)",16028065104013
160280651,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,04/05/2016 12:00:00 AM,14:52,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.410135236377,37.7841889075267,"(37.7841889075267, -122.410135236377)",16028065106361
160280708,MISSING PERSON,MISSING ADULT,Monday,04/04/2016 12:00:00 AM,20:30,PARK,NONE,0 Block of SHRADER ST,-122.452839772389,37.7745145380854,"(37.7745145380854, -122.452839772389)",16028070874000
160826283,ASSAULT,BATTERY,Monday,10/10/2016 12:00:00 AM,16:00,PARK,NONE,2100 Block of FULTON ST,-122.452986586086,37.7749172556925,"(37.7749172556925, -122.452986586086)",16082628304134
160841805,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,10/15/2016 12:00:00 AM,19:00,SOUTHERN,NONE,100 Block of CLARA ST,-122.401084585059,37.7804019602431,"(37.7804019602431, -122.401084585059)",16084180528160
160841811,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,10/15/2016 12:00:00 AM,20:31,SOUTHERN,NONE,0 Block of MORRIS ST,-122.402803298103,37.7770460959512,"(37.7770460959512, -122.402803298103)",16084181164085
160244011,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,03/24/2016 12:00:00 AM,00:44,TARAVAL,NONE,100 Block of THRIFT ST,-122.457612490504,37.7175207437154,"(37.7175207437154, -122.457612490504)",16024401168020
160244152,TRESPASS,TRESPASSING,Thursday,03/24/2016 12:00:00 AM,06:37,TARAVAL,"ARREST, BOOKED",1200 Block of OCEAN AV,-122.455678529624,37.7237017394146,"(37.7237017394146, -122.455678529624)",16024415227195
160280877,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,04/05/2016 12:00:00 AM,15:24,TENDERLOIN,NONE,200 Block of LEAVENWORTH ST,-122.414081138014,37.7832767266062,"(37.7832767266062, -122.414081138014)",16028087764085
160280899,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,04/05/2016 12:00:00 AM,16:41,SOUTHERN,"ARREST, BOOKED",STERLING ST / BRYANT ST,-122.392842353178,37.7836932208099,"(37.7836932208099, -122.392842353178)",16028089965015
160280902,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,04/05/2016 12:00:00 AM,15:10,RICHMOND,NONE,JOHNFKENNEDY DR / CHAINOFLAKES DR,-122.500458705939,37.7681540346442,"(37.7681540346442, -122.500458705939)",16028090206243
160280924,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,04/04/2016 12:00:00 AM,19:30,TARAVAL,NONE,MORAGA ST / 17TH AV,-122.466861872366,37.7565339497722,"(37.7565339497722, -122.466861872366)",16028092407021
160280930,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,04/01/2016 12:00:00 AM,19:00,CENTRAL,NONE,100 Block of GEARY ST,-122.405841476462,37.7877190985177,"(37.7877190985177, -122.405841476462)",16028093005151
160280930,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Friday,04/01/2016 12:00:00 AM,19:00,CENTRAL,NONE,100 Block of GEARY ST,-122.405841476462,37.7877190985177,"(37.7877190985177, -122.405841476462)",16028093009250
160280968,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,04/05/2016 12:00:00 AM,16:10,BAYVIEW,NONE,100 Block of JERROLD AV,-122.371625370398,37.7287766818127,"(37.7287766818127, -122.371625370398)",16028096864020
160139428,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,02/16/2016 12:00:00 AM,16:48,SOUTHERN,NONE,1000 Block of MISSION ST,-122.409795194505,37.7800356268394,"(37.7800356268394, -122.409795194505)",16013942864020
160139434,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,02/16/2016 12:00:00 AM,15:00,RICHMOND,NONE,3600 Block of WASHINGTON ST,-122.453128133332,37.789146962033,"(37.789146962033, -122.453128133332)",16013943406243
160139440,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Tuesday,02/16/2016 12:00:00 AM,17:06,CENTRAL,"ARREST, BOOKED",VALLEJO ST / COLUMBUS AV,-122.407871572784,37.7986962742997,"(37.7986962742997, -122.407871572784)",16013944027130
160139440,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,02/16/2016 12:00:00 AM,17:06,CENTRAL,"ARREST, BOOKED",VALLEJO ST / COLUMBUS AV,-122.407871572784,37.7986962742997,"(37.7986962742997, -122.407871572784)",16013944062050
160244196,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,03/22/2016 12:00:00 AM,00:10,TARAVAL,NONE,300 Block of FAXON AV,-122.460152208945,37.7209454201879,"(37.7209454201879, -122.460152208945)",16024419607021
160281057,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Wednesday,03/30/2016 12:00:00 AM,12:00,NORTHERN,NONE,2300 Block of POLK ST,-122.42231252673,37.7982935568473,"(37.7982935568473, -122.42231252673)",16028105709029
160281079,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,04/05/2016 12:00:00 AM,17:00,SOUTHERN,NONE,0 Block of 3RD ST,-122.403284843106,37.787306416019,"(37.787306416019, -122.403284843106)",16028107906373
160281085,NON-CRIMINAL,FOUND PROPERTY,Tuesday,04/05/2016 12:00:00 AM,17:15,NORTHERN,NONE,GOUGH ST / POST ST,-122.424859889029,37.7861964472534,"(37.7861964472534, -122.424859889029)",16028108572000
160281091,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,04/05/2016 12:00:00 AM,12:00,SOUTHERN,"ARREST, BOOKED",1600 Block of MARKET ST,-122.421522300696,37.7732180675925,"(37.7732180675925, -122.421522300696)",16028109126170
160281091,VANDALISM,DAMAGE TO FIRE ALARM APPARATUS,Tuesday,04/05/2016 12:00:00 AM,12:00,SOUTHERN,"ARREST, BOOKED",1600 Block of MARKET ST,-122.421522300696,37.7732180675925,"(37.7732180675925, -122.421522300696)",16028109128020
